Bölge Adı;Şehir;İlçe;Mağaza_2;Mağaza;Ürün Ana Grubu;Ürün Kategori;Ürün Marka;Ürün Adı;Kampanya;Satış Tipi;Tarih;Tarihnum;Yıl;Ay;Yıl_Ay;AyNum;Gun;Hafta;Haftanıngunu;Ciro;Kâr;Kâr %;Sepet Ortalaması;Kampanya Sayısı;Kampanya Tutarı;İade Tutar;Yeni Müşteri %;Yeni Müşteri Sayı;İndirim Oranı;Miktar;Maliyet;Hedef;MemberID;Magaza_ID
Marmara 1. Bölge;İstanbul;Esenyurt;Mağaza 150;İstanbul Avrupa 6;Oyun & Hobi;Direksiyon;Marka 229; WII REMOTE PLUS BLACK WRIG KONSOL AKSESUAR;Zamanın Gerisinde Kalma!;Mobil Uygulama;2025-05-27;45804;2025;5;2025-05;5;27;22;1;55.46;32.84;1.4511;55.46;1;1797.0;0.0;0;0;0.5691;30;22.63;43.72;632793;M126
İç Anadolu 1. Bölge;Ankara;Çankaya;Mağaza 42;Ankara 22;Kişisel Bakim;Traş Makinesi;Marka 276; F 7790 TİTANYUM TEFLON TRAŞ MAKİNESİ;İddialıyız!;Mobil Uygulama;2025-05-27;45804;2025;5;2025-05;5;27;22;1;24.91;0.0;;;1;0.0;24.91;1;1;0.7756;0;24.91;0.0;766084;M43
İç Anadolu 2. Bölge;Aksaray;Aksaray Merkez;Mağaza 17;Aksaray 2;Fotoğraf & Video Kamera;Dijital Fotoğraf Makinesi;Marka 287; WB200F SİYAH DİJİTAL FOTOĞRAF MAKİNESİ (1.3517.6166)+ SİYAH FOTOĞRAF MAKİNESİ ÇANTASI (1.3517.6186);Bitiriyoruz!!!;Mobil Uygulama;2025-05-28;45805;2025;5;2025-05;5;28;22;2;18.43;11.93;1.8373;18.43;1;39.8;0.0;0;0;0.5;2;6.49;22.46;699718;M17
Marmara 1. Bölge;Edirne;Edirne Merkez;Mağaza 91;Edirne 3;Ses Ve Görüntü;Docking Station;Marka 287; DA-E750 AUDIO DOCKING STATION;;Mağaza;2025-05-28;45805;2025;5;2025-05;5;28;22;2;60.19;0.0;;;0;0.0;60.19;0;0;;0;60.19;0.0;671040;M95
Marmara 1. Bölge;Edirne;Edirne Merkez;Mağaza 91;Edirne 3;Fotoğraf & Video Kamera;Hafiza Karti;Marka 288; 4GB EXTREME CLASS10 SD HAFIZA KARTI;;Mağaza;2025-05-28;45805;2025;5;2025-05;5;28;22;2;17.78;0.0;;;0;0.0;17.78;0;0;;0;17.78;0.0;671040;M95
Marmara 1. Bölge;Edirne;Edirne Merkez;Mağaza 91;Edirne 3;Fotoğraf & Video Kamera;Hafiza Karti;Marka 349; 16GB ULTIMATE UHS-I CLASS10 HAFIZA KARTI;;Mağaza;2025-05-28;45805;2025;5;2025-05;5;28;22;2;37.96;0.0;;;0;0.0;37.96;0;0;;0;37.96;0.0;671040;M95
Marmara 2. Bölge;Balıkesir;Ayvalık;Mağaza 63;Balıkesir 1;Fotoğraf & Video Kamera;Hafiza Karti;Marka 288; 4 GB CF EXTREME III HAFIZA KARTI;Kaliteli ve Ekonomik Fırsat;Mobil Uygulama;2025-05-28;45805;2025;5;2025-05;5;28;22;2;32.97;0.0;;;1;0.0;32.97;1;1;0.2519;0;32.97;0.0;628374;M64
Marmara 2. Bölge;Balıkesir;Ayvalık;Mağaza 63;Balıkesir 1;Fotoğraf & Video Kamera;Hafiza Karti;Marka 288; 4GB SD HAFIZA KARTI;Kaliteli ve Ekonomik Fırsat;Mobil Uygulama;2025-05-28;45805;2025;5;2025-05;5;28;22;2;32.03;0.0;;;1;0.0;32.03;1;1;0.244;0;32.03;0.0;628374;M64
Marmara 1. Bölge;İstanbul;Küçükçekmece;Mağaza 166;İstanbul Avrupa 21;Kişisel Bakim;Tansiyon Ölçer;Marka 279; B1701 TANSİYON ÖLÇER;İndirim Havuzu;Mobil Uygulama;2025-05-28;45805;2025;5;2025-05;5;28;22;2;27.77;10.06;0.5684;27.77;1;119.96;0.0;0;0;0.5715;4;17.7;38.39;632926;M142
Marmara 2. Bölge;Balıkesir;Ayvalık;Mağaza 63;Balıkesir 1;Fotoğraf & Video Kamera;Hafiza Karti;Marka 288; 4GB SDHC EXTREME III HAFIZA KARTI;Kaliteli ve Ekonomik Fırsat;Mobil Uygulama;2025-05-28;45805;2025;5;2025-05;5;28;22;2;34.66;0.0;;;1;0.0;34.66;1;1;0.2426;0;34.66;0.0;628374;M64
Marmara 1. Bölge;İstanbul;Esenyurt;Mağaza 150;İstanbul Avrupa 6;Oyun & Hobi;Aksesuarlar;Marka 343; DUALTRIGGER 3IN1 RUMBLEFORCE KONSOL AKSESUAR;Mutluluğu Teğet Geçme!;Mobil Uygulama;2025-05-28;45805;2025;5;2025-05;5;28;22;2;26.85;18.74;2.3082;26.85;1;145.0;0.0;0;0;0.6588;5;8.12;29.58;654502;M126
Marmara 1. Bölge;Edirne;Edirne Merkez;Mağaza 91;Edirne 3;Ses Ve Görüntü;Docking Station;Marka 287; DA-E750 AUDIO DOCKING STATION;;Mağaza;2025-05-28;45805;2025;5;2025-05;5;28;22;2;60.19;0.0;;;0;0.0;60.19;0;0;;0;60.19;0.0;671040;M95
İç Anadolu 2. Bölge;Aksaray;Aksaray Merkez;Mağaza 17;Aksaray 2;Fotoğraf & Video Kamera;Dijital Fotoğraf Makinesi;Marka 287; WB200F SİYAH DİJİTAL FOTOĞRAF MAKİNESİ (1.3517.6166)+ SİYAH FOTOĞRAF MAKİNESİ ÇANTASI (1.3517.6186);Bitiriyoruz!!!;Mobil Uygulama;2025-05-28;45805;2025;5;2025-05;5;28;22;2;18.43;11.93;1.8373;18.43;1;39.8;0.0;0;0;0.5;2;6.49;22.62;699718;M17
Marmara 2. Bölge;Balıkesir;Ayvalık;Mağaza 63;Balıkesir 1;Fotoğraf & Video Kamera;Hafiza Karti;Marka 288; 4GB SDHC EXTREME III HAFIZA KARTI;Kaliteli ve Ekonomik Fırsat;Mobil Uygulama;2025-05-28;45805;2025;5;2025-05;5;28;22;2;34.66;0.0;;;1;0.0;34.66;1;1;0.2426;0;34.66;0.0;628374;M64
Marmara 1. Bölge;İstanbul;Küçükçekmece;Mağaza 166;İstanbul Avrupa 21;Kişisel Bakim;Tansiyon Ölçer;Marka 279; MV701 F ÜST KOL TANSİYON ÖLÇER;İndirim Havuzu;Mobil Uygulama;2025-05-28;45805;2025;5;2025-05;5;28;22;2;27.77;18.81;2.0993;27.77;1;119.96;0.0;0;0;0.5715;4;8.96;43.27;632926;M142
Marmara 1. Bölge;Tekirdağ;Tekirdağ Merkez;Mağaza 274;Tekirdağ 3;Beyaz Eşya;Su Sebili;Marka 340; TFX-200 SU SEBİLİ;Mutluluğu Teğet Geçme!;Mobil Uygulama;2025-05-28;45805;2025;5;2025-05;5;28;22;2;100.93;61.78;1.5781;100.93;1;109.0;0.0;0;0;0.4785;1;39.15;65.71;604422;M280
Marmara 1. Bölge;İstanbul;Küçükçekmece;Mağaza 166;İstanbul Avrupa 21;Kişisel Bakim;Tansiyon Ölçer;Marka 279; B1701 TANSİYON ÖLÇER;İndirim Havuzu;Mobil Uygulama;2025-05-28;45805;2025;5;2025-05;5;28;22;2;27.77;10.06;0.5684;27.77;1;119.96;0.0;0;0;0.5715;4;17.7;18.67;632926;M142
Marmara 1. Bölge;Tekirdağ;Tekirdağ Merkez;Mağaza 274;Tekirdağ 3;Beyaz Eşya;Çamaşir Makinesi;Marka 141; DERİN DONDURUCU BEYAZ;;Mağaza;2025-05-28;45805;2025;5;2025-05;5;28;22;2;138.89;81.09;1.4029;138.89;0;0.0;0.0;1;1;;0;57.8;243.73;598321;M280
Marmara 2. Bölge;Balıkesir;Ayvalık;Mağaza 63;Balıkesir 1;Fotoğraf & Video Kamera;Hafiza Karti;Marka 288; 4GB SD HAFIZA KARTI;Kaliteli ve Ekonomik Fırsat;Mobil Uygulama;2025-05-28;45805;2025;5;2025-05;5;28;22;2;32.03;0.0;;;1;0.0;32.03;1;1;0.244;0;32.03;0.0;628374;M64
Marmara 2. Bölge;Balıkesir;Ayvalık;Mağaza 63;Balıkesir 1;Fotoğraf & Video Kamera;Hafiza Karti;Marka 288; 4 GB CF EXTREME III HAFIZA KARTI;Kaliteli ve Ekonomik Fırsat;Mobil Uygulama;2025-05-28;45805;2025;5;2025-05;5;28;22;2;32.97;0.0;;;1;0.0;32.97;1;1;0.2519;0;32.97;0.0;628374;M64
Marmara 2. Bölge;Balıkesir;Ayvalık;Mağaza 63;Balıkesir 1;Fotoğraf & Video Kamera;Hafiza Karti;Marka 349; 8GB 133x CF HAFIZA KARTI;Kaliteli ve Ekonomik Fırsat;Mobil Uygulama;2025-05-28;45805;2025;5;2025-05;5;28;22;2;18.56;0.0;;;1;0.0;18.56;1;1;0.2448;0;18.56;0.0;628374;M64
Marmara 2. Bölge;Balıkesir;Ayvalık;Mağaza 63;Balıkesir 1;Fotoğraf & Video Kamera;Hafiza Karti;Marka 288; 8GB EXTREME CLASS10 SD HAFIZA KARTI;Kaliteli ve Ekonomik Fırsat;Mobil Uygulama;2025-05-28;45805;2025;5;2025-05;5;28;22;2;39.75;0.0;;;1;0.0;39.75;1;1;0.2435;0;39.75;0.0;628374;M64
Marmara 1. Bölge;İstanbul;Küçükçekmece;Mağaza 166;İstanbul Avrupa 21;Kişisel Bakim;Tansiyon Ölçer;Marka 279; MV701 F ÜST KOL TANSİYON ÖLÇER;İndirim Havuzu;Mobil Uygulama;2025-05-28;45805;2025;5;2025-05;5;28;22;2;27.77;18.81;2.0993;27.77;1;119.96;0.0;0;0;0.5715;4;8.96;33.02;632926;M142
Marmara 2. Bölge;Balıkesir;Ayvalık;Mağaza 63;Balıkesir 1;Fotoğraf & Video Kamera;Hafiza Karti;Marka 288; 8GB CF EXTREME III HAFIZA KARTI;Kaliteli ve Ekonomik Fırsat;Mobil Uygulama;2025-05-28;45805;2025;5;2025-05;5;28;22;2;22.8;0.0;;;1;0.0;22.8;1;1;0.2526;0;22.8;0.0;628374;M64
Marmara 1. Bölge;Edirne;Edirne Merkez;Mağaza 91;Edirne 3;Ses Ve Görüntü;Docking Station;Marka 287; DA-E750 AUDIO DOCKING STATION;;Mağaza;2025-05-28;45805;2025;5;2025-05;5;28;22;2;60.19;0.0;;;0;0.0;60.19;0;0;;0;60.19;0.0;671040;M95
Marmara 1. Bölge;Edirne;Edirne Merkez;Mağaza 91;Edirne 3;Fotoğraf & Video Kamera;Hafiza Karti;Marka 349; 16GB ULTIMATE UHS-I CLASS10 HAFIZA KARTI;;Mağaza;2025-05-28;45805;2025;5;2025-05;5;28;22;2;37.96;0.0;;;0;0.0;37.96;0;0;;0;37.96;0.0;671040;M95
İç Anadolu 2. Bölge;Aksaray;Aksaray Merkez;Mağaza 17;Aksaray 2;Fotoğraf & Video Kamera;Dijital Fotoğraf Makinesi;Marka 287; WB200F SİYAH DİJİTAL FOTOĞRAF MAKİNESİ (1.3517.6166)+ SİYAH FOTOĞRAF MAKİNESİ ÇANTASI (1.3517.6186);Bitiriyoruz!!!;Mobil Uygulama;2025-05-28;45805;2025;5;2025-05;5;28;22;2;18.43;11.93;1.8373;18.43;1;39.8;0.0;0;0;0.5;2;6.49;29.8;699718;M17
Marmara 1. Bölge;İstanbul;Esenyurt;Mağaza 150;İstanbul Avrupa 6;Oyun & Hobi;Aksesuarlar;Marka 343; DUALTRIGGER 3IN1 RUMBLEFORCE KONSOL AKSESUAR;Mutluluğu Teğet Geçme!;Mobil Uygulama;2025-05-28;45805;2025;5;2025-05;5;28;22;2;26.85;18.74;2.3082;26.85;1;145.0;0.0;0;0;0.6588;5;8.12;24.35;654502;M126
Marmara 2. Bölge;Balıkesir;Ayvalık;Mağaza 63;Balıkesir 1;Fotoğraf & Video Kamera;Hafiza Karti;Marka 288; 8GB SD HAFIZA KARTI;Kaliteli ve Ekonomik Fırsat;Mobil Uygulama;2025-05-28;45805;2025;5;2025-05;5;28;22;2;15.17;0.0;;;1;0.0;15.17;1;1;0.2217;0;15.17;0.0;628374;M64
Marmara 2. Bölge;Balıkesir;Ayvalık;Mağaza 63;Balıkesir 1;Fotoğraf & Video Kamera;Hafiza Karti;Marka 288; 8GB EXTREME CLASS10 SD HAFIZA KARTI;Kaliteli ve Ekonomik Fırsat;Mobil Uygulama;2025-05-28;45805;2025;5;2025-05;5;28;22;2;39.75;0.0;;;1;0.0;39.75;1;1;0.2435;0;39.75;0.0;628374;M64
Marmara 2. Bölge;Balıkesir;Ayvalık;Mağaza 63;Balıkesir 1;Fotoğraf & Video Kamera;Hafiza Karti;Marka 288; 4GB SDHC EXTREME III HAFIZA KARTI;Kaliteli ve Ekonomik Fırsat;Mobil Uygulama;2025-05-28;45805;2025;5;2025-05;5;28;22;2;34.66;0.0;;;1;0.0;34.66;1;1;0.2426;0;34.66;0.0;628374;M64
Marmara 2. Bölge;Balıkesir;Ayvalık;Mağaza 63;Balıkesir 1;Fotoğraf & Video Kamera;Hafiza Karti;Marka 288; 8GB CF EXTREME III HAFIZA KARTI;Kaliteli ve Ekonomik Fırsat;Mobil Uygulama;2025-05-28;45805;2025;5;2025-05;5;28;22;2;22.8;0.0;;;1;0.0;22.8;1;1;0.2526;0;22.8;0.0;628374;M64
Marmara 2. Bölge;Balıkesir;Ayvalık;Mağaza 63;Balıkesir 1;Fotoğraf & Video Kamera;Hafiza Karti;Marka 288; 4 GB CF EXTREME III HAFIZA KARTI;Kaliteli ve Ekonomik Fırsat;Mobil Uygulama;2025-05-28;45805;2025;5;2025-05;5;28;22;2;32.97;0.0;;;1;0.0;32.97;1;1;0.2519;0;32.97;0.0;628374;M64
Marmara 2. Bölge;Balıkesir;Ayvalık;Mağaza 63;Balıkesir 1;Fotoğraf & Video Kamera;Hafiza Karti;Marka 288; 4GB SD HAFIZA KARTI;Kaliteli ve Ekonomik Fırsat;Mobil Uygulama;2025-05-28;45805;2025;5;2025-05;5;28;22;2;32.03;0.0;;;1;0.0;32.03;1;1;0.244;0;32.03;0.0;628374;M64
Güneydoğu Anadolu;Gaziantep;Şehitkamil;Mağaza 100;Gaziantep 1;Kişisel Bakim;Ateş Ölçer;Marka 49; IRT 3020 THERMO SCAN ATEŞ ÖLÇER;İndirim Havuzu;Mobil Uygulama;2025-05-28;45805;2025;5;2025-05;5;28;22;2;73.98;0.0;;;1;0.0;73.98;0;0;0.3286;0;73.98;0.0;641253;M104
Güneydoğu Anadolu;Gaziantep;Şehitkamil;Mağaza 100;Gaziantep 1;Kişisel Bakim;Ateş Ölçer;Marka 49; IRT 3020 THERMO SCAN ATEŞ ÖLÇER;İndirim Havuzu;Mobil Uygulama;2025-05-28;45805;2025;5;2025-05;5;28;22;2;73.98;0.0;;;1;0.0;73.98;0;0;0.3286;0;73.98;0.0;641253;M104
Marmara 2. Bölge;Balıkesir;Ayvalık;Mağaza 63;Balıkesir 1;Fotoğraf & Video Kamera;Hafiza Karti;Marka 288; 8GB EXTREME CLASS10 SD HAFIZA KARTI;Kaliteli ve Ekonomik Fırsat;Mobil Uygulama;2025-05-28;45805;2025;5;2025-05;5;28;22;2;39.75;0.0;;;1;0.0;39.75;1;1;0.2435;0;39.75;0.0;628374;M64
Marmara 2. Bölge;Balıkesir;Ayvalık;Mağaza 63;Balıkesir 1;Fotoğraf & Video Kamera;Hafiza Karti;Marka 288; 8GB SD HAFIZA KARTI;Kaliteli ve Ekonomik Fırsat;Mobil Uygulama;2025-05-28;45805;2025;5;2025-05;5;28;22;2;15.17;0.0;;;1;0.0;15.17;1;1;0.2217;0;15.17;0.0;628374;M64
Marmara 2. Bölge;Balıkesir;Ayvalık;Mağaza 63;Balıkesir 1;Fotoğraf & Video Kamera;Hafiza Karti;Marka 288; 16 GB CF EXTREME III HAFIZA KARTI;Kaliteli ve Ekonomik Fırsat;Mobil Uygulama;2025-05-28;45805;2025;5;2025-05;5;28;22;2;45.68;0.0;;;1;0.0;45.68;1;1;0.2514;0;45.68;0.0;628374;M64
Marmara 2. Bölge;Balıkesir;Ayvalık;Mağaza 63;Balıkesir 1;Fotoğraf & Video Kamera;Hafiza Karti;Marka 349; 2 GB SD HAFIZA KARTI;Kaliteli ve Ekonomik Fırsat;Mobil Uygulama;2025-05-28;45805;2025;5;2025-05;5;28;22;2;57.54;0.0;;;1;0.0;57.54;1;1;0.2538;0;57.54;0.0;628374;M64
Marmara 1. Bölge;Edirne;Edirne Merkez;Mağaza 91;Edirne 3;Fotoğraf & Video Kamera;Hafiza Karti;Marka 288; 4GB EXTREME CLASS10 SD HAFIZA KARTI;;Mağaza;2025-05-28;45805;2025;5;2025-05;5;28;22;2;17.78;0.0;;;0;0.0;17.78;0;0;;0;17.78;0.0;671040;M95
Marmara 1. Bölge;Edirne;Edirne Merkez;Mağaza 91;Edirne 3;Fotoğraf & Video Kamera;Hafiza Karti;Marka 349; 16GB ULTIMATE UHS-I CLASS10 HAFIZA KARTI;;Mağaza;2025-05-28;45805;2025;5;2025-05;5;28;22;2;37.96;0.0;;;0;0.0;37.96;0;0;;0;37.96;0.0;671040;M95
Marmara 2. Bölge;Balıkesir;Ayvalık;Mağaza 63;Balıkesir 1;Fotoğraf & Video Kamera;Hafiza Karti;Marka 349; 4GB 133x CF HAFIZA KARTI;Kaliteli ve Ekonomik Fırsat;Mobil Uygulama;2025-05-28;45805;2025;5;2025-05;5;28;22;2;9.24;0.0;;;1;0.0;9.24;1;1;0.2733;0;9.24;0.0;628374;M64
Marmara 2. Bölge;Balıkesir;Ayvalık;Mağaza 63;Balıkesir 1;Fotoğraf & Video Kamera;Hafiza Karti;Marka 349; 2GB 133x CF HAFIZA KARTI;Kaliteli ve Ekonomik Fırsat;Mobil Uygulama;2025-05-28;45805;2025;5;2025-05;5;28;22;2;29.58;0.0;;;1;0.0;29.58;1;1;0.5153;0;29.58;0.0;628374;M64
Marmara 1. Bölge;İstanbul;Esenyurt;Mağaza 150;İstanbul Avrupa 6;Oyun & Hobi;Aksesuarlar;Marka 343; DUALTRIGGER 3IN1 RUMBLEFORCE KONSOL AKSESUAR;Mutluluğu Teğet Geçme!;Mobil Uygulama;2025-05-28;45805;2025;5;2025-05;5;28;22;2;26.85;18.74;2.3082;26.85;1;145.0;0.0;0;0;0.6588;5;8.12;24.08;654502;M126
Marmara 1. Bölge;Edirne;Edirne Merkez;Mağaza 91;Edirne 3;Fotoğraf & Video Kamera;Hafiza Karti;Marka 288; 4GB EXTREME CLASS10 SD HAFIZA KARTI;;Mağaza;2025-05-28;45805;2025;5;2025-05;5;28;22;2;17.78;0.0;;;0;0.0;17.78;0;0;;0;17.78;0.0;671040;M95
Marmara 2. Bölge;Balıkesir;Ayvalık;Mağaza 63;Balıkesir 1;Fotoğraf & Video Kamera;Hafiza Karti;Marka 349; 2GB 133x CF HAFIZA KARTI;Kaliteli ve Ekonomik Fırsat;Mobil Uygulama;2025-05-28;45805;2025;5;2025-05;5;28;22;2;29.58;0.0;;;1;0.0;29.58;1;1;0.5153;0;29.58;0.0;628374;M64
Marmara 2. Bölge;Balıkesir;Ayvalık;Mağaza 63;Balıkesir 1;Fotoğraf & Video Kamera;Hafiza Karti;Marka 349; 4GB 133x CF HAFIZA KARTI;Kaliteli ve Ekonomik Fırsat;Mobil Uygulama;2025-05-28;45805;2025;5;2025-05;5;28;22;2;9.24;0.0;;;1;0.0;9.24;1;1;0.2733;0;9.24;0.0;628374;M64
Marmara 2. Bölge;Balıkesir;Ayvalık;Mağaza 63;Balıkesir 1;Fotoğraf & Video Kamera;Hafiza Karti;Marka 288; 8GB CF EXTREME III HAFIZA KARTI;Kaliteli ve Ekonomik Fırsat;Mobil Uygulama;2025-05-28;45805;2025;5;2025-05;5;28;22;2;22.8;0.0;;;1;0.0;22.8;1;1;0.2526;0;22.8;0.0;628374;M64
Marmara 1. Bölge;İstanbul;Küçükçekmece;Mağaza 166;İstanbul Avrupa 21;Kişisel Bakim;Tansiyon Ölçer;Marka 279; MV701 F ÜST KOL TANSİYON ÖLÇER;İndirim Havuzu;Mobil Uygulama;2025-05-28;45805;2025;5;2025-05;5;28;22;2;27.77;18.81;2.0993;27.77;1;119.96;0.0;0;0;0.5715;4;8.96;35.36;632926;M142
Marmara 1. Bölge;Tekirdağ;Tekirdağ Merkez;Mağaza 274;Tekirdağ 3;Spor;Egzersiz Aleti;Marka 371; PLATES TOPU;Mutluluğu Teğet Geçme!;Mobil Uygulama;2025-05-28;45805;2025;5;2025-05;5;28;22;2;100.93;61.78;1.5781;100.93;1;109.0;0.0;0;0;0.4785;1;39.15;64.36;604422;M280
Marmara 1. Bölge;Edirne;Edirne Merkez;Mağaza 91;Edirne 3;Fotoğraf & Video Kamera;Hafiza Karti;Marka 288; 4GB EXTREME CLASS10 SD HAFIZA KARTI;;Mağaza;2025-05-28;45805;2025;5;2025-05;5;28;22;2;17.78;0.0;;;0;0.0;17.78;0;0;;0;17.78;0.0;671040;M95
Marmara 2. Bölge;Balıkesir;Ayvalık;Mağaza 63;Balıkesir 1;Fotoğraf & Video Kamera;Hafiza Karti;Marka 288; 8GB EXTREME CLASS10 SD HAFIZA KARTI;Kaliteli ve Ekonomik Fırsat;Mobil Uygulama;2025-05-28;45805;2025;5;2025-05;5;28;22;2;39.75;0.0;;;1;0.0;39.75;1;1;0.2435;0;39.75;0.0;628374;M64
Marmara 2. Bölge;Balıkesir;Ayvalık;Mağaza 63;Balıkesir 1;Fotoğraf & Video Kamera;Hafiza Karti;Marka 288; 8GB SD HAFIZA KARTI;Kaliteli ve Ekonomik Fırsat;Mobil Uygulama;2025-05-28;45805;2025;5;2025-05;5;28;22;2;15.17;0.0;;;1;0.0;15.17;1;1;0.2217;0;15.17;0.0;628374;M64
Marmara 1. Bölge;İstanbul;Sancaktepe;Mağaza 192;İstanbul Anadolu 13;Beyaz Eşya;Çamaşir Makinesi;Marka 141; DERİN DONDURUCU BEYAZ;;Mağaza;2025-05-28;45805;2025;5;2025-05;5;28;22;2;138.89;81.09;1.4029;138.89;0;0.0;0.0;1;1;;0;57.8;;598321;M168
Marmara 2. Bölge;Balıkesir;Ayvalık;Mağaza 63;Balıkesir 1;Fotoğraf & Video Kamera;Hafiza Karti;Marka 349; 8GB 133x CF HAFIZA KARTI;Kaliteli ve Ekonomik Fırsat;Mobil Uygulama;2025-05-28;45805;2025;5;2025-05;5;28;22;2;18.56;0.0;;;1;0.0;18.56;1;1;0.2448;0;18.56;0.0;628374;M64
Marmara 1. Bölge;Edirne;Edirne Merkez;Mağaza 91;Edirne 3;Fotoğraf & Video Kamera;Hafiza Karti;Marka 349; 16GB ULTIMATE UHS-I CLASS10 HAFIZA KARTI;;Mağaza;2025-05-28;45805;2025;5;2025-05;5;28;22;2;37.96;0.0;;;0;0.0;37.96;0;0;;0;37.96;0.0;671040;M95
Marmara 1. Bölge;Edirne;Edirne Merkez;Mağaza 91;Edirne 3;Ses Ve Görüntü;Docking Station;Marka 287; DA-E750 AUDIO DOCKING STATION;;Mağaza;2025-05-28;45805;2025;5;2025-05;5;28;22;2;60.19;0.0;;;0;0.0;60.19;0;0;;0;60.19;0.0;671040;M95
Marmara 1. Bölge;İstanbul;Küçükçekmece;Mağaza 166;İstanbul Avrupa 21;Kişisel Bakim;Tansiyon Ölçer;Marka 279; MV701 F ÜST KOL TANSİYON ÖLÇER;İndirim Havuzu;Mobil Uygulama;2025-05-28;45805;2025;5;2025-05;5;28;22;2;27.77;18.81;2.0993;27.77;1;119.96;0.0;0;0;0.5715;4;8.96;42.01;632926;M142
Marmara 1. Bölge;İstanbul;Maltepe;Mağaza 183;İstanbul Anadolu 9;Beyaz Eşya;.Kurutma Makinesi;Marka 147; IWDC 7105 KURUTMALI ÇMŞR MAKİNESİ;İndirim Havuzu;Mobil Uygulama;2025-05-28;45805;2025;5;2025-05;5;28;22;2;32.41;-0.22;-0.0068;32.41;1;1225.0;0.0;1;1;0.7287;35;32.63;47.53;654944;M158
Marmara 1. Bölge;İstanbul;Maltepe;Mağaza 183;İstanbul Anadolu 9;Beyaz Eşya;.Kurutma Makinesi;Marka 147; IWDC 7105 KURUTMALI ÇMŞR MAKİNESİ;İndirim Havuzu;Mobil Uygulama;2025-05-28;45805;2025;5;2025-05;5;28;22;2;32.41;-0.22;-0.0068;32.41;1;1225.0;0.0;1;1;0.7287;35;32.63;46.99;654944;M158
Marmara 1. Bölge;İstanbul;Maltepe;Mağaza 183;İstanbul Anadolu 9;Beyaz Eşya;.Kurutma Makinesi;Marka 147; IWDC 7105 KURUTMALI ÇMŞR MAKİNESİ;İndirim Havuzu;Mobil Uygulama;2025-05-28;45805;2025;5;2025-05;5;28;22;2;32.41;-0.22;-0.0068;32.41;1;1225.0;0.0;1;1;0.7287;35;32.63;36.86;654944;M158
Marmara 1. Bölge;İstanbul;Küçükçekmece;Mağaza 166;İstanbul Avrupa 21;Kişisel Bakim;Tansiyon Ölçer;Marka 279; B1701 TANSİYON ÖLÇER;İndirim Havuzu;Mobil Uygulama;2025-05-28;45805;2025;5;2025-05;5;28;22;2;27.77;10.06;0.5684;27.77;1;119.96;0.0;0;0;0.5715;4;17.7;17.51;632926;M142
Marmara 2. Bölge;Balıkesir;Ayvalık;Mağaza 63;Balıkesir 1;Fotoğraf & Video Kamera;Hafiza Karti;Marka 349; 8GB 133x CF HAFIZA KARTI;Kaliteli ve Ekonomik Fırsat;Mobil Uygulama;2025-05-28;45805;2025;5;2025-05;5;28;22;2;18.56;0.0;;;1;0.0;18.56;1;1;0.2448;0;18.56;0.0;628374;M64
Marmara 2. Bölge;Balıkesir;Ayvalık;Mağaza 63;Balıkesir 1;Fotoğraf & Video Kamera;Hafiza Karti;Marka 288; 4GB SD HAFIZA KARTI;Kaliteli ve Ekonomik Fırsat;Mobil Uygulama;2025-05-28;45805;2025;5;2025-05;5;28;22;2;32.03;0.0;;;1;0.0;32.03;1;1;0.244;0;32.03;0.0;628374;M64
Marmara 2. Bölge;Balıkesir;Ayvalık;Mağaza 63;Balıkesir 1;Fotoğraf & Video Kamera;Hafiza Karti;Marka 288; 4 GB CF EXTREME III HAFIZA KARTI;Kaliteli ve Ekonomik Fırsat;Mobil Uygulama;2025-05-28;45805;2025;5;2025-05;5;28;22;2;32.97;0.0;;;1;0.0;32.97;1;1;0.2519;0;32.97;0.0;628374;M64
Marmara 1. Bölge;İstanbul;Esenyurt;Mağaza 150;İstanbul Avrupa 6;Oyun & Hobi;Aksesuarlar;Marka 343; DUALTRIGGER 3IN1 RUMBLEFORCE KONSOL AKSESUAR;Mutluluğu Teğet Geçme!;Mobil Uygulama;2025-05-28;45805;2025;5;2025-05;5;28;22;2;26.85;18.74;2.3082;26.85;1;145.0;0.0;0;0;0.6588;5;8.12;23.82;654502;M126
Marmara 2. Bölge;Balıkesir;Ayvalık;Mağaza 63;Balıkesir 1;Fotoğraf & Video Kamera;Hafiza Karti;Marka 288; 16 GB CF EXTREME III HAFIZA KARTI;Kaliteli ve Ekonomik Fırsat;Mobil Uygulama;2025-05-28;45805;2025;5;2025-05;5;28;22;2;45.68;0.0;;;1;0.0;45.68;1;1;0.2514;0;45.68;0.0;628374;M64
Güneydoğu Anadolu;Gaziantep;Şehitkamil;Mağaza 100;Gaziantep 1;Kişisel Bakim;Ateş Ölçer;Marka 49; IRT 3020 THERMO SCAN ATEŞ ÖLÇER;İndirim Havuzu;Mobil Uygulama;2025-05-28;45805;2025;5;2025-05;5;28;22;2;73.98;0.0;;;1;0.0;73.98;0;0;0.3286;0;73.98;0.0;641253;M104
